TIME,CH3
-4.024e-06,0.08
-4.016e-06,0.06
-3.712e-06,0.06
-3.704e-06,0.04
-3.664e-06,0.04
-3.656e-06,0.02
-3.648e-06,0.06
-3.48e-06,0.06
-3.472e-06,0
-3.464e-06,0.02
-3.456e-06,0.04
-3.448e-06,0.08
-2.304e-06,0.08
-2.296e-06,0.04
-2.272e-06,0.04
-2.264e-06,0.08
-2.256e-06,0.06
-2.232e-06,0.06
-2.224e-06,0.04
-2.2e-06,0.04
-2.192e-06,0.02
-2.184e-06,0.06
-1.888e-06,0.06
-1.88e-06,0.04
-1.864e-06,0.04
-1.856e-06,0.08
-1.848e-06,0.06
-1.656e-06,0.06
-1.648e-06,0.02
-1.64e-06,0.04
-1.6e-06,0.04
-1.592e-06,0.06
-1.576e-06,0.06
-1.568e-06,0.02
-1.56e-06,0.04
-1.176e-06,0.04
-1.168e-06,0.06
-7.52e-07,0.06
-7.44e-07,0.08
-7.36e-07,0.04
-7.28e-07,0.08
-7.2e-07,0.06
-7.04e-07,0.06
-6.96e-07,0.02
-6.88e-07,0.04
-8e-09,0.04
4.67341e-19,0.58
8e-09,1.18
1.6e-08,0.98
2.4e-08,1.18
3.2e-08,1.06
4e-08,1.1
4.8e-08,1.12
6.4e-08,1.12
7.2e-08,1.14
8.8e-08,1.14
9.6e-08,1.18
1.04e-07,1.24
1.12e-07,1.26
1.2e-07,1.34
1.28e-07,1.42
1.36e-07,1.5
1.44e-07,1.56
1.52e-07,1.64
1.6e-07,1.7
1.68e-07,1.78
1.76e-07,1.84
1.84e-07,1.92
1.92e-07,1.94
2e-07,2.0
2.08e-07,2.06
2.16e-07,2.12
2.24e-07,2.2
2.32e-07,2.22
2.4e-07,2.32
2.48e-07,2.36
2.56e-07,2.42
2.64e-07,2.5
2.72e-07,2.5
2.8e-07,2.52
2.88e-07,2.58
2.96e-07,2.58
3.04e-07,2.64
3.12e-07,2.68
3.2e-07,2.7
3.28e-07,2.74
3.36e-07,2.76
3.44e-07,2.8
3.52e-07,2.84
3.6e-07,2.84
3.68e-07,2.86
3.76e-07,2.88
3.84e-07,2.9
3.92e-07,2.9
4e-07,2.94
4.24e-07,2.98
4.32e-07,2.94
4.4e-07,2.96
4.48e-07,2.98
4.56e-07,2.98
4.64e-07,3.0
4.72e-07,3.02
4.8e-07,3.04
4.88e-07,3.04
4.96e-07,3.06
5.04e-07,3.1
5.52e-07,3.1
5.6e-07,3.12
5.68e-07,3.14
7.28e-07,3.14
7.36e-07,3.16
8.08e-07,3.16
8.16e-07,3.18
8.24e-07,3.18
8.32e-07,3.2
8.56e-07,3.2
8.64e-07,3.16
9.12e-07,3.16
9.2e-07,3.18
9.28e-07,3.14
9.36e-07,3.18
1.56e-06,3.18
1.568e-06,3.2
1.624e-06,3.2
1.632e-06,3.22
1.824e-06,3.22
1.832e-06,3.24
1.856e-06,3.24
1.864e-06,3.26
1.872e-06,3.3
1.88e-06,3.28
2.368e-06,3.32
2.376e-06,3.28
3.352e-06,3.28
3.36e-06,3.26
3.48e-06,3.22
3.488e-06,3.26
3.496e-06,3.24
3.528e-06,3.24
3.536e-06,3.22
3.552e-06,3.22
3.56e-06,3.26
3.568e-06,3.24
3.792e-06,3.24
3.8e-06,3.2
4.848e-06,3.2
4.856e-06,3.22
4.88e-06,3.22
4.888e-06,3.24
4.904e-06,3.24
4.912e-06,3.2
4.92e-06,3.22
4.928e-06,3.22
4.936e-06,3.26
5.504e-06,3.26
5.512e-06,3.28
5.784e-06,3.28
5.792e-06,3.32
5.8e-06,3.3
6.232e-06,3.3
6.24e-06,3.28
6.472e-06,3.28
6.48e-06,3.24
6.904e-06,3.24
6.912e-06,3.2
6.944e-06,3.2
6.952e-06,3.24
6.96e-06,3.22
7.632e-06,3.18
7.64e-06,3.22
7.648e-06,3.18
7.656e-06,3.2
7.784e-06,3.24
7.792e-06,3.2
7.88e-06,3.24
7.888e-06,3.2
7.976e-06,3.2
7.984e-06,3.22
8.008e-06,3.22
8.016e-06,3.24
8.024e-06,3.2
8.032e-06,3.24
8.288e-06,3.24
8.296e-06,3.26
8.544e-06,3.26
8.552e-06,3.28
9.024e-06,3.28
9.032e-06,3.32
9.04e-06,3.3
9.552e-06,3.3
9.56e-06,3.28
9.744e-06,3.28
9.752e-06,3.24
9.768e-06,3.24
9.776e-06,3.26
9.816e-06,3.26
9.824e-06,3.28
9.84e-06,3.28
9.848e-06,3.24
9.976e-06,3.24
9.984e-06,3.26
1e-05,3.26
1.0008e-05,3.22
1.004e-05,3.22
1.0048e-05,3.26
1.0064e-05,3.26
1.0072e-05,3.24
1.0336e-05,3.24
1.0344e-05,3.2
1.0584e-05,3.2
1.0592e-05,3.24
1.06e-05,3.22
1.0864e-05,3.22
1.0872e-05,3.18
1.088e-05,3.26
1.0888e-05,3.22
1.1056e-05,3.22
1.1064e-05,3.24
1.1272e-05,3.24
1.128e-05,3.26
1.1288e-05,3.26
1.1296e-05,3.22
1.1384e-05,3.22
1.1392e-05,3.26
1.3032e-05,3.26
1.304e-05,3.04
1.3048e-05,3.22
1.3056e-05,2.64
1.3064e-05,2.76
1.3072e-05,2.4
1.308e-05,2.48
1.3088e-05,2.2
1.3096e-05,2.2
1.3104e-05,2.0
1.3112e-05,1.96
1.312e-05,1.78
1.3128e-05,1.72
1.3136e-05,1.58
1.3144e-05,1.5
1.3152e-05,1.4
1.316e-05,1.34
1.3168e-05,1.26
1.3176e-05,1.2
1.3184e-05,1.1
1.3192e-05,1.04
1.32e-05,0.94
1.3208e-05,0.88
1.3216e-05,0.82
1.3224e-05,0.78
1.3232e-05,0.74
1.324e-05,0.7
1.3248e-05,0.66
1.3256e-05,0.6
1.3264e-05,0.54
1.3272e-05,0.5
1.328e-05,0.44
1.3288e-05,0.4
1.3296e-05,0.36
1.3304e-05,0.34
1.3312e-05,0.32
1.332e-05,0.32
1.3328e-05,0.3
1.3336e-05,0.26
1.3344e-05,0.24
1.3352e-05,0.22
1.336e-05,0.18
1.3368e-05,0.1
1.3376e-05,0.12
1.3384e-05,0.08
1.3392e-05,0.08
1.34e-05,0.12
1.3408e-05,0.1
1.3424e-05,0.1
1.3432e-05,0.08
1.3496e-05,0.08
1.3504e-05,0.04
1.3728e-05,0.04
1.3736e-05,0.06
1.3744e-05,0.06
1.3752e-05,0.08
1.376e-05,0.08
1.3768e-05,0.04
1.3776e-05,0.04
1.3784e-05,0.02
1.3792e-05,0.06
1.3856e-05,0.06
1.3864e-05,0.02
1.3872e-05,0.04
1.4048e-05,0.04
1.4056e-05,0.06
1.5512e-05,0.02
1.552e-05,0.06
1.568e-05,0.06
1.5688e-05,0.08
1.5696e-05,0.08
1.5704e-05,0.04
1.5768e-05,0.04
1.5776e-05,0.08
1.6536e-05,0.08
1.6544e-05,0.04
1.6552e-05,0.04
1.656e-05,0.06
1.7168e-05,0.02
1.7176e-05,0.06
1.74e-05,0.06
1.7408e-05,0.08
1.7416e-05,0.08
1.7424e-05,0.04
1.7432e-05,0.06
1.8744e-05,0.06
1.8752e-05,0.08
1.876e-05,0.02
1.8768e-05,0.04
1.9392e-05,0.08
1.94e-05,0.04
1.9408e-05,0.08
1.9416e-05,0.04
1.9448e-05,0.04
1.9456e-05,0.08
1.956e-05,0.08
1.9568e-05,0.06
2.0736e-05,0.06
2.0744e-05,0.1
2.0752e-05,0.08
2.0896e-05,0.08
2.0904e-05,0.06
2.0912e-05,0.1
2.092e-05,0.06
2.3144e-05,0.06
2.3152e-05,0.04
2.316e-05,0.08
2.3168e-05,0.08
2.3176e-05,0.04
2.3216e-05,0.04
2.3224e-05,0.08
2.344e-05,0.08
2.3448e-05,0.06
2.4624e-05,0.06
2.4632e-05,0.04
2.464e-05,0.08
2.4648e-05,0.04
2.4776e-05,0.04
2.4784e-05,0.06
2.4792e-05,0.06
2.48e-05,0.02
2.4824e-05,0.02
2.4832e-05,0.04
2.4952e-05,0.04
2.496e-05,0.06
2.4984e-05,0.02
2.4992e-05,0.06
2.5808e-05,0.06
2.5816e-05,0.04
2.5824e-05,0.08
2.5832e-05,0.04
2.604e-05,0.04
2.6048e-05,0.06
2.6056e-05,0.48
2.6064e-05,0.9
2.6072e-05,1.28
2.608e-05,1.2
2.6088e-05,1.1
2.6096e-05,1.16
2.612e-05,1.16
2.6128e-05,1.2
2.6136e-05,1.24
2.6144e-05,1.36
2.6152e-05,1.44
2.616e-05,1.48
2.6168e-05,1.58
2.6176e-05,1.68
2.6184e-05,1.72
2.6192e-05,1.78
2.62e-05,1.84
2.6208e-05,1.92
2.6216e-05,2.0
2.6224e-05,2.08
2.6232e-05,2.12
2.624e-05,2.18
2.6248e-05,2.22
2.6256e-05,2.28
2.6264e-05,2.32
2.6272e-05,2.36
2.628e-05,2.42
2.6288e-05,2.46
2.6296e-05,2.52
2.6304e-05,2.58
2.6312e-05,2.62
2.632e-05,2.64
2.6328e-05,2.68
2.6336e-05,2.72
2.6344e-05,2.74
2.6352e-05,2.76
2.636e-05,2.78
2.6368e-05,2.8
2.6376e-05,2.84
2.6384e-05,2.88
2.6392e-05,2.9
2.64e-05,2.92
2.6408e-05,2.94
2.6416e-05,2.94
2.6424e-05,2.96
2.6432e-05,2.96
2.644e-05,3.0
2.6464e-05,3.0
2.6472e-05,3.04
2.6488e-05,3.04
2.6496e-05,3.06
2.6504e-05,3.06
2.6512e-05,3.08
2.6528e-05,3.08
2.6536e-05,3.1
2.6544e-05,3.12
2.6552e-05,3.14
2.656e-05,3.14
2.6568e-05,3.16
2.6608e-05,3.16
2.6616e-05,3.18
2.7488e-05,3.18
2.7496e-05,3.22
2.7504e-05,3.2
2.764e-05,3.2
2.7648e-05,3.18
2.7656e-05,3.18
2.7664e-05,3.22
2.7672e-05,3.2
2.7696e-05,3.2
2.7704e-05,3.24
2.8056e-05,3.24
2.8064e-05,3.22
2.8072e-05,3.22
2.808e-05,3.26
2.8088e-05,3.24
2.8304e-05,3.24
2.8312e-05,3.28
2.8352e-05,3.28
2.836e-05,3.26
2.8456e-05,3.26
2.8464e-05,3.3
2.856e-05,3.3
2.8568e-05,3.28
2.8576e-05,3.28
2.8584e-05,3.26
2.8592e-05,3.3
2.8608e-05,3.3
2.8616e-05,3.28
2.8664e-05,3.24
2.8672e-05,3.28
2.9072e-05,3.28
2.908e-05,3.3
2.9088e-05,3.3
2.9096e-05,3.26
2.9536e-05,3.26
2.9544e-05,3.24
2.976e-05,3.24
2.9768e-05,3.22
3.0008e-05,3.18
3.0016e-05,3.22
3.0024e-05,3.2
3.008e-05,3.2
3.0088e-05,3.18
3.0096e-05,3.18
3.0104e-05,3.22
3.0112e-05,3.22
3.012e-05,3.2
3.0296e-05,3.2
3.0304e-05,3.18
3.0904e-05,3.22
3.0912e-05,3.18
3.1024e-05,3.18
3.1032e-05,3.2
3.1168e-05,3.2
3.1176e-05,3.24
3.1184e-05,3.22
3.132e-05,3.26
3.1328e-05,3.22
3.1472e-05,3.22
3.148e-05,3.24
3.1616e-05,3.24
3.1624e-05,3.26
3.1712e-05,3.26
3.172e-05,3.28
3.1728e-05,3.24
3.1736e-05,3.28
3.2208e-05,3.28
3.2216e-05,3.26
3.2744e-05,3.26
3.2752e-05,3.24
3.3032e-05,3.24
3.304e-05,3.22
3.3264e-05,3.18
3.3272e-05,3.22
3.3496e-05,3.22
3.3504e-05,3.16
3.3512e-05,3.2
3.3776e-05,3.2
3.3784e-05,3.16
3.3792e-05,3.18
3.3896e-05,3.22
3.3904e-05,3.18
3.3992e-05,3.18
3.4e-05,3.2
3.4144e-05,3.2
3.4152e-05,3.22
3.4384e-05,3.22
3.4392e-05,3.24
3.4712e-05,3.24
3.472e-05,3.28
3.4792e-05,3.28
3.48e-05,3.26
3.4872e-05,3.26
3.488e-05,3.3
3.496e-05,3.3
3.4968e-05,3.28
3.58e-05,3.28
3.5808e-05,3.26
3.5816e-05,3.26
3.5824e-05,3.3
3.5832e-05,3.28
3.5856e-05,3.28
3.5864e-05,3.26
3.5872e-05,3.26
3.588e-05,3.24
3.5888e-05,3.28
3.6e-05,3.28
3.6008e-05,3.26
3.612e-05,3.26
3.6128e-05,3.24
3.6704e-05,3.24
3.6712e-05,3.22
3.7072e-05,3.22
3.708e-05,3.2
3.7088e-05,3.24
3.7496e-05,3.28
3.7504e-05,3.24
3.7568e-05,3.28
3.7576e-05,3.24
3.7584e-05,3.28
3.8e-05,3.28
3.8008e-05,3.3
3.8248e-05,3.34
3.8256e-05,3.3
3.8368e-05,3.3
3.8376e-05,3.34
3.8384e-05,3.32
3.8584e-05,3.32
3.8592e-05,3.3
3.8608e-05,3.34
3.8616e-05,3.3
3.8728e-05,3.34
3.8736e-05,3.3
3.908e-05,3.3
3.9088e-05,3.28
3.9096e-05,2.86
3.9104e-05,3.0
3.9112e-05,2.66
3.912e-05,2.74
3.9128e-05,2.54
3.9136e-05,2.48
3.9144e-05,2.36
3.9152e-05,2.28
3.916e-05,2.16
3.9168e-05,2.02
3.9176e-05,1.94
3.9184e-05,1.78
3.9192e-05,1.72
3.92e-05,1.6
3.9208e-05,1.52
3.9216e-05,1.44
3.9224e-05,1.36
3.9232e-05,1.28
3.924e-05,1.2
3.9248e-05,1.12
3.9256e-05,1.04
3.9264e-05,0.94
3.9272e-05,0.92
3.928e-05,0.82
3.9288e-05,0.8
3.9296e-05,0.76
3.9304e-05,0.72
3.9312e-05,0.66
3.932e-05,0.62
3.9328e-05,0.56
3.9336e-05,0.52
3.9344e-05,0.48
3.9352e-05,0.4
3.936e-05,0.4
3.9368e-05,0.36
3.9384e-05,0.36
3.9392e-05,0.32
3.94e-05,0.3
3.9408e-05,0.28
3.9416e-05,0.22
3.9424e-05,0.2
3.9432e-05,0.18
3.944e-05,0.16
3.9448e-05,0.14
3.9456e-05,0.12
3.948e-05,0.12
3.9488e-05,0.1
3.9504e-05,0.1
3.9512e-05,0.08
3.9568e-05,0.08
3.9576e-05,0.06
3.9936e-05,0.02
3.9944e-05,0.06
4.0816e-05,0.06
4.0824e-05,0.1
4.0832e-05,0.04
4.084e-05,0.06
4.1616e-05,0.06
4.1624e-05,0.08
4.1632e-05,0.12
4.164e-05,0.1
4.1656e-05,0.06
4.1664e-05,0.1
4.1672e-05,0.08
4.1944e-05,0.08
4.1952e-05,0.04
4.196e-05,0.06
4.2768e-05,0.06
4.2776e-05,0.08
4.3512e-05,0.08
4.352e-05,0.1
4.3552e-05,0.1
4.356e-05,0.12
4.3568e-05,0.12
4.3576e-05,0.08
4.3792e-05,0.08
4.38e-05,0.1
4.3824e-05,0.06
4.3896e-05,0.1
4.3904e-05,0.06
4.4496e-05,0.1
4.4504e-05,0.06
4.5112e-05,0.06
4.512e-05,0.08
4.6376e-05,0.12
4.6384e-05,0.08
4.7464e-05,0.08
4.7472e-05,0.06
4.7528e-05,0.1
4.7536e-05,0.06
4.7976e-05,0.1
4.7984e-05,0.06
4.8104e-05,0.06
4.8112e-05,0.08
4.812e-05,0.08
4.8128e-05,0.04
4.8672e-05,0.04
4.868e-05,0.08
4.872e-05,0.08
4.8728e-05,0.06
4.8736e-05,0.06
4.8744e-05,0.04
4.8752e-05,0.08
4.8784e-05,0.08
4.8792e-05,0.04
4.88e-05,0.06
4.9144e-05,0.06
4.9152e-05,0.08
4.9296e-05,0.08
4.9304e-05,0.04
4.9312e-05,0.06
4.9472e-05,0.06
4.948e-05,0.08
4.9488e-05,0.08
4.9496e-05,0.04
4.9504e-05,0.06
5.0264e-05,0.06
5.0272e-05,0.08
5.0288e-05,0.04
5.0304e-05,0.08
5.0312e-05,0.04
5.032e-05,0.06
5.0944e-05,0.02
5.0952e-05,0.06
5.1256e-05,0.06
5.1264e-05,0.04
5.1272e-05,0.08
5.128e-05,0.08
5.1288e-05,0.04
5.136e-05,0.04
5.1368e-05,0.06
5.1816e-05,0.06
5.1824e-05,0.02
5.1832e-05,0.04
5.1856e-05,0.04
5.1864e-05,0.06
5.2112e-05,0.06
5.212e-05,0.5
5.2128e-05,1.12
5.2136e-05,0.98
5.2144e-05,1.18
5.2152e-05,1.08
5.216e-05,1.14
5.2168e-05,1.16
5.2176e-05,1.16
5.2184e-05,1.18
5.2192e-05,1.2
5.22e-05,1.26
5.2208e-05,1.32
5.2216e-05,1.42
5.2224e-05,1.52
5.2232e-05,1.56
5.224e-05,1.64
5.2248e-05,1.7
5.2256e-05,1.76
5.2264e-05,1.82
5.2272e-05,1.92
5.228e-05,2.0
5.2288e-05,2.04
5.2296e-05,2.12
5.2304e-05,2.16
5.2312e-05,2.2
5.232e-05,2.24
5.2328e-05,2.28
5.2336e-05,2.32
5.2344e-05,2.4
5.2352e-05,2.44
5.236e-05,2.5
5.2368e-05,2.54
5.2376e-05,2.6
5.2384e-05,2.64
5.2392e-05,2.66
5.24e-05,2.68
5.2408e-05,2.68
5.2416e-05,2.74
5.2424e-05,2.78
5.2432e-05,2.78
5.244e-05,2.82
5.2448e-05,2.84
5.2456e-05,2.9
5.2464e-05,2.9
5.2472e-05,2.94
5.2488e-05,2.94
5.2496e-05,2.96
5.2504e-05,2.96
5.2512e-05,2.98
5.252e-05,2.98
5.2528e-05,3.0
5.2536e-05,3.02
5.2552e-05,3.02
5.256e-05,3.04
5.2576e-05,3.04
5.2584e-05,3.06
5.2592e-05,3.08
5.26e-05,3.1
5.2608e-05,3.12
5.2624e-05,3.12
5.2632e-05,3.14
5.2664e-05,3.14
5.2672e-05,3.16
5.268e-05,3.16
5.2688e-05,3.18
5.2752e-05,3.18
5.276e-05,3.22
5.2768e-05,3.2
5.3328e-05,3.2
5.3336e-05,3.16
5.3368e-05,3.16
5.3376e-05,3.2
5.3384e-05,3.18
5.36e-05,3.22
5.3608e-05,3.18
5.3736e-05,3.18
5.3744e-05,3.2
5.388e-05,3.2
5.3888e-05,3.22
5.3944e-05,3.22
5.3952e-05,3.26
5.396e-05,3.24
5.4112e-05,3.2
5.412e-05,3.24
5.4264e-05,3.24
5.4272e-05,3.2
5.428e-05,3.26
5.488e-05,3.3
5.4888e-05,3.26
5.4904e-05,3.26
5.4912e-05,3.3
5.5016e-05,3.3
5.5024e-05,3.26
5.5536e-05,3.26
5.5544e-05,3.24
5.568e-05,3.24
5.5688e-05,3.22
5.5968e-05,3.22
5.5976e-05,3.18
5.6168e-05,3.18
5.6176e-05,3.2
5.6184e-05,3.16
5.6776e-05,3.16
5.6784e-05,3.18
5.7104e-05,3.18
5.7112e-05,3.2
5.7352e-05,3.2
5.736e-05,3.22
5.7552e-05,3.22
5.756e-05,3.24
5.8672e-05,3.28
5.868e-05,3.24
5.896e-05,3.24
5.8968e-05,3.22
5.9248e-05,3.22
5.9256e-05,3.2
6.0152e-05,3.16
6.016e-05,3.2
6.0192e-05,3.2
6.02e-05,3.24
6.0208e-05,3.28
6.0216e-05,3.26
6.0224e-05,3.22
6.044e-05,3.22
6.0448e-05,3.24
6.0704e-05,3.24
6.0712e-05,3.26
6.1008e-05,3.26
6.1016e-05,3.3
6.1024e-05,3.28
6.1888e-05,3.28
6.1896e-05,3.26
6.22e-05,3.26
6.2208e-05,3.24
6.2216e-05,3.28
6.2224e-05,3.24
6.2424e-05,3.24
6.2432e-05,3.26
6.244e-05,3.22
6.2448e-05,3.26
6.2504e-05,3.26
6.2512e-05,3.22
6.2632e-05,3.22
6.264e-05,3.2
6.2648e-05,3.2
6.2656e-05,3.24
6.276e-05,3.24
6.2768e-05,3.22
6.2784e-05,3.26
6.2792e-05,3.22
6.2936e-05,3.22
6.2944e-05,3.24
6.2952e-05,3.24
6.296e-05,3.26
6.2968e-05,3.2
6.2976e-05,3.22
6.3296e-05,3.22
6.3304e-05,3.24
6.3568e-05,3.24
6.3576e-05,3.26
6.3672e-05,3.26
6.368e-05,3.28
6.396e-05,3.28
6.3968e-05,3.3
6.4024e-05,3.26
6.4032e-05,3.3
6.4208e-05,3.3
6.4216e-05,3.32
6.4472e-05,3.32
6.448e-05,3.36
6.4488e-05,3.34
6.4768e-05,3.34
6.4776e-05,3.32
6.516e-05,2.98
6.5168e-05,3.32
6.5176e-05,2.68
6.5184e-05,2.88
6.5192e-05,2.46
6.52e-05,2.56
6.5208e-05,2.3
6.5216e-05,2.3
6.5224e-05,2.1
6.5232e-05,2.04
6.524e-05,1.88
6.5248e-05,1.82
6.5256e-05,1.68
6.5264e-05,1.6
6.5272e-05,1.5
6.528e-05,1.44
6.5288e-05,1.36
6.5296e-05,1.28
6.5304e-05,1.22
6.5312e-05,1.12
6.532e-05,1.06
6.5328e-05,0.98
6.5336e-05,0.9
6.5344e-05,0.84
6.5352e-05,0.8
6.536e-05,0.76
6.5368e-05,0.72
6.5376e-05,0.7
6.5384e-05,0.64
6.5392e-05,0.58
6.54e-05,0.52
6.5408e-05,0.46
6.5416e-05,0.42
6.5424e-05,0.4
6.5432e-05,0.4
6.544e-05,0.36
6.5448e-05,0.36
6.5456e-05,0.34
6.5464e-05,0.3
6.5472e-05,0.28
6.548e-05,0.26
6.5488e-05,0.22
6.5496e-05,0.18
6.5504e-05,0.16
6.5512e-05,0.12
6.5544e-05,0.12
6.5552e-05,0.1
6.5568e-05,0.1
6.5576e-05,0.08
6.744e-05,0.04
6.7448e-05,0.08
6.7688e-05,0.04
6.7696e-05,0.08
6.828e-05,0.12
6.8288e-05,0.08
6.8632e-05,0.08
6.864e-05,0.1
6.8992e-05,0.1
6.9e-05,0.12
6.9008e-05,0.08
6.9016e-05,0.12
6.9048e-05,0.12
6.9056e-05,0.08
6.9064e-05,0.1
6.9472e-05,0.1
6.948e-05,0.06
6.9488e-05,0.06
6.9496e-05,0.08
6.976e-05,0.08
6.9768e-05,0.12
6.9792e-05,0.12
6.98e-05,0.1
7.0672e-05,0.1
7.068e-05,0.06
7.0752e-05,0.06
7.076e-05,0.08
7.084e-05,0.08
7.0848e-05,0.1
7.0856e-05,0.1
7.0864e-05,0.06
7.0872e-05,0.08
