TIME,CH3
-0.00127018,0.16
-0.00127014,0.0799999
-0.00126992,0.16
-0.00126989,0.0799999
-0.00126986,0.16
-0.00126982,0.0799999
-0.00126966,0.16
-0.00126963,0.0799999
-0.00126915,0.16
-0.00126912,0.0799999
-0.00126877,0.16
-0.00126874,0.0799999
-0.00126861,0.16
-0.00126858,0.0799999
-0.00126854,0.16
-0.00126851,0.0799999
-0.00126826,0.16
-0.00126822,0.0799999
-0.00126819,0.16
-0.00126816,0.0799999
-0.00126733,0.16
-0.0012673,0.0799999
-0.0012671,0.16
-0.00126707,0.0799999
-0.00126698,0.16
-0.00126694,0.0799999
-0.00126685,0.16
-0.00126682,0.0799999
-0.00126669,0.16
-0.00126662,0.0799999
-0.00126621,0.16
-0.00126618,0.0799999
-0.00126605,0.16
-0.00126602,0.0799999
-0.00126595,0.16
-0.00126592,0.0799999
-0.00126589,0.16
-0.00126586,0.0799999
-0.00126573,0.16
-0.00126566,0.0799999
-0.00126563,0.16
-0.0012656,0.0799999
-0.00126538,0.16
-0.00126534,0.0799999
-0.00126502,0.16
-0.00126499,0.0799999
-0.0012648,0.16
-0.00126477,0.0799999
-0.0012647,0.16
-0.00126467,0.0799999
-0.00126461,0.16
-0.00126458,0.0799999
-0.00126442,0.16
-0.00126438,0.0799999
-0.00126422,0.16
-0.00126419,0.0799999
-0.00126397,0.16
-0.00126394,0.0799999
-0.0012639,0.16
-0.00126387,0.0799999
-0.00126381,0.16
-0.00126378,0.0799999
-0.00126352,0.16
-0.00126349,0.0799999
-0.00126317,0.16
-0.00126314,0.0799999
-0.00126304,0.16
-0.00126301,0.0799999
-0.00126282,0.16
-0.00126278,0.0799999
-0.00126269,0.16
-0.00126266,0.0799999
-0.00126259,0.16
-0.00126253,0.0799999
-0.00126218,0.16
-0.00126214,0.0799999
-0.00126205,0.16
-0.00126198,0.0799999
-0.00126189,0.16
-0.00126186,0.0799999
-0.0012616,0.16
-0.00126157,0.0799999
-0.00126144,0.16
-0.00126141,0.0799999
-0.00126086,0.16
-0.00126083,0.0799999
-0.00126067,0.16
-0.00126064,0.0799999
-0.00126019,0.16
-0.00126013,0.0799999
-0.00125997,0.16
-0.00125994,0.0799999
-0.0012599,0.16
-0.00125981,0.0799999
-0.00125962,0.16
-0.00125958,0.0799999
-0.00125933,0.16
-0.00125926,0.0799999
-0.0012591,0.16
-0.00125907,0.0799999
-0.00125866,0.16
-0.00125862,0.0799999
-0.00125837,0.16
-0.00125834,0.0799999
-0.00125808,0.16
-0.00125805,0.0799999
-0.00125779,0.16
-0.00125776,0.0799999
-0.00125741,0.16
-0.00125734,0.0799999
-0.00125693,0.16
-0.0012569,0.0799999
-0.00125661,0.16
-0.00125658,0.0799999
-0.00125626,0.16
-0.00125622,0.0799999
-0.00125587,0.16
-0.00125584,0.0799999
-0.00125568,0.16
-0.00125565,0.0799999
-0.00125546,0.16
-0.00125542,0.0799999
-0.00125472,0.16
-0.00125469,0.0799999
-0.00125443,0.16
-0.0012544,0.0799999
-0.00125437,0.16
-0.00125434,0.0799999
-0.00125411,0.16
-0.00125405,0.0799999
-0.00125402,0.16
-0.00125398,0.0799999
-0.00125366,0.16
-0.00125363,0.0799999
-0.00125347,0.16
-0.00125344,0.0799999
-0.00125338,0.16
-0.00125334,0.0799999
-0.00125325,0.16
-0.00125322,0.0799999
-0.00125296,0.16
-0.00125293,0.0799999
-0.00125283,0.16
-0.0012528,0.0799999
-0.00125274,0.16
-0.00125267,0.0799999
-0.00125258,0.16
-0.00125251,0.0799999
-0.00125229,0.16
-0.00125226,0.0799999
-0.00125206,0.16
-0.00125203,0.0799999
-0.001252,0.16
-0.00125197,0.0799999
-0.00125168,0.16
-0.00125165,0.0799999
-0.00125155,0.16
-0.00125152,0.0799999
-0.00125136,0.16
-0.00125133,0.0799999
-0.00125126,0.16
-0.00125123,0.0799999
-0.00125098,0.16
-0.00125094,0.0799999
-0.00125088,0.16
-0.00125085,0.0799999
-0.00125082,0.16
-0.00125078,0.0799999
-0.00125027,0.16
-0.00125024,0.0799999
-0.00125014,0.16
-0.00125011,0.0799999
-0.00124982,0.16
-0.00124979,0.0799999
-0.00124966,0.16
-0.00124963,0.0799999
-0.0012495,0.16
-0.00124947,0.0799999
-0.0012488,0.16
-0.00124877,0.0799999
-0.00124864,0.16
-0.00124861,0.0799999
-0.00124858,0.16
-0.00124854,0.0799999
-0.00124848,0.16
-0.00124845,0.0799999
-0.00124826,0.16
-0.00124822,0.0799999
-0.00124803,0.16
-0.001248,0.0799999
-0.00124621,0.16
-0.00124618,0.0799999
-0.00124595,0.16
-0.00124592,0.0799999
-0.0012457,0.16
-0.00124566,0.0799999
-0.00124563,0.16
-0.0012456,0.0799999
-0.00124506,0.16
-0.00124502,0.0799999
-0.0012448,0.16
-0.00124474,0.0799999
-0.0012447,0.16
-0.00124467,0.0799999
-0.00124432,0.16
-0.00120445,0.0799999
-0.00120442,0.16
-0.00120307,-1.33514e-07
-0.00120285,0.16
-0.00120282,0.0799999
-0.00120176,0.16
-0.00120173,0.0799999
-0.00120131,0.16
-0.00120128,0.0799999
-0.0012007,0.16
-0.00120067,0.0799999
-0.00120051,0.16
-0.00116054,0.0799999
-0.00116051,0.16
-0.00116048,0.0799999
-0.00116045,0.16
-0.00116042,-1.33514e-07
-0.00116003,0.16
-0.0011537,-1.33514e-07
-0.00115338,0.16
-0.00112986,-1.33514e-07
-0.00112973,0.16
-0.00112378,-1.33514e-07
-0.00112362,0.16
-0.00110022,-1.33514e-07
-0.00109952,0.16
-0.00109046,-1.33514e-07
-0.00109027,0.16
-0.00107894,-1.33514e-07
-0.0010777,0.16
-0.00106547,-1.33514e-07
-0.00106531,0.16
-0.0010287,-1.33514e-07
-0.00102864,0.16
-0.00100518,-1.33514e-07
-0.00100509,0.16
-0.000993056,-1.33514e-07
-0.000992928,0.16
-0.000963104,-1.33514e-07
-0.000962624,0.16
-0.000956384,-1.33514e-07
-0.000956256,0.16
-0.000956224,0.0799999
-0.000956128,0.16
-0.000956096,0.0799999
-0.00095552,0.16
-0.000955488,0.0799999
-0.000955424,0.16
-0.000955392,0.0799999
-0.000954656,0.16
-0.000954624,0.0799999
-0.000954464,0.16
-0.0009544,0.0799999
-0.000953952,0.16
-0.00095392,0.0799999
-0.00095232,0.16
-0.000952288,0.0799999
-0.00095168,0.16
-0.000951648,0.0799999
-0.00095104,0.16
-0.000951008,0.0799999
-0.0009504,0.16
-0.000910752,0.0799999
-0.00091072,0.16
-0.000910528,-1.33514e-07
-0.0009104,0.16
-0.000903776,-1.33514e-07
-0.000903712,0.16
-0.000881856,-1.33514e-07
-0.00088144,0.16
-0.000881408,0.0799999
-0.000881312,0.16
-0.00088128,0.0799999
-0.000881216,0.16
-0.000881184,0.0799999
-0.000880736,0.16
-0.000880704,0.0799999
-0.000880288,0.16
-0.000880256,0.0799999
-0.000879968,0.16
-0.000879936,0.0799999
-0.000879296,0.16
-0.000879264,0.0799999
-0.0008792,0.16
-0.000879104,0.0799999
-0.00087872,0.16
-0.000878688,0.0799999
-0.00087856,0.16
-0.000878528,0.0799999
-0.000878144,0.16
-0.000878112,0.0799999
-0.000877856,0.16
-0.00087776,0.0799999
-0.000877344,0.16
-0.000877312,0.0799999
-0.000877248,0.16
-0.000877216,0.0799999
-0.000877152,0.16
-0.00087712,0.0799999
-0.000876864,0.16
-0.000876832,0.0799999
-0.000876416,0.16
-0.000876384,0.0799999
-0.000876128,0.16
-0.000876096,0.0799999
-0.00087584,0.16
-0.000875808,0.0799999
-0.00087552,0.16
-0.000875488,0.0799999
-0.000875232,0.16
-0.0008752,0.0799999
-0.000875136,0.16
-0.000875072,0.0799999
-0.000874944,0.16
-0.00087488,0.0799999
-0.000874752,0.16
-0.00087472,0.0799999
-0.00087424,0.16
-0.000874208,0.0799999
-0.000873888,0.16
-0.000873856,0.0799999
-0.000873184,0.16
-0.000873152,0.0799999
-0.000873088,0.16
-0.000872992,0.0799999
-0.000872736,0.16
-0.000872704,0.0799999
-0.000872608,0.16
-0.000872576,0.0799999
-0.00087232,0.16
-0.000872288,0.0799999
-0.000872064,0.16
-0.000872,0.0799999
-0.000871968,0.16
-0.000871936,0.0799999
-0.000871744,0.16
-0.000871712,0.0799999
-0.00087168,0.16
-0.000871648,0.0799999
-0.0008712,0.16
-0.000871168,0.0799999
-0.000871136,0.16
-0.000871104,0.0799999
-0.000871008,0.16
-0.000870976,0.0799999
-0.000870912,0.16
-0.00087088,0.0799999
-0.000869312,0.16
-0.000829472,0.0799999
-0.000829408,0.16
-0.000829184,-1.33514e-07
-0.000827808,0.16
-0.000827744,0.0799999
-0.000827456,0.16
-0.000827424,0.0799999
-0.000827168,0.16
-0.000827136,0.0799999
-0.000826912,0.16
-0.00082688,0.0799999
-0.000826624,0.16
-0.000826592,0.0799999
-0.00082624,0.16
-0.000826208,0.0799999
-0.000826176,0.16
-0.000826144,0.0799999
-0.00082592,0.16
-0.000825888,0.0799999
-0.000825856,0.16
-0.000825824,0.0799999
-0.000825632,0.16
-0.000785792,0.0799999
-0.00078576,0.16
-0.000785472,-1.33514e-07
-0.000785344,0.16
-0.000761344,-1.33514e-07
-0.00076096,0.16
-0.000759744,-1.33514e-07
-0.00075904,0.16
-0.000750112,-1.33514e-07
-0.000749952,0.16
-0.00074992,0.0799999
-0.0007496,0.16
-0.000749568,0.0799999
-0.000749536,0.16
-0.000749504,0.0799999
-0.000749248,0.16
-0.000749216,0.0799999
-0.000749088,0.16
-0.000749056,0.0799999
-0.00074896,0.16
-0.000748928,0.0799999
-0.000748832,0.16
-0.0007488,0.0799999
-0.000748672,0.16
-0.000748608,0.0799999
-0.00074848,0.16
-0.000748448,0.0799999
-0.000748384,0.16
-0.000748352,0.0799999
-0.000746752,0.16
-0.00074672,0.0799999
-0.000746496,0.16
-0.000746432,0.0799999
-0.000746368,0.16
-0.000746336,0.0799999
-0.000746048,0.16
-0.000746016,0.0799999
-0.00074592,0.16
-0.000745888,0.0799999
-0.000745408,0.16
-0.000705408,0.0799999
-0.000705376,0.16
-0.00070528,-1.33514e-07
-0.000705248,0.16
-0.000668544,-1.33514e-07
-0.000667872,0.16
-0.0006288,-1.33514e-07
-0.000628768,0.16
-0.000627552,-1.33514e-07
-0.000627264,0.16
-0.00062384,-1.33514e-07
-0.000623808,0.16
-0.000603008,-1.33514e-07
-0.000602784,0.16
-0.00058752,-1.33514e-07
-0.000586752,0.16
-0.00057856,-1.33514e-07
-0.000578496,0.16
-0.000578048,-1.33514e-07
-0.00057792,0.16
-0.000570624,-1.33514e-07
-0.00057024,0.16
-0.000567296,-1.33514e-07
-0.000567232,0.16
-0.0005672,0.0799999
-0.0005664,0.16
-0.000566368,0.0799999
-0.000566272,0.16
-0.00056624,0.0799999
-0.000565952,0.16
-0.00056592,0.0799999
-0.000565824,0.16
-0.000565792,0.0799999
-0.000565728,0.16
-0.000565696,0.0799999
-0.0005656,0.16
-0.000565568,0.0799999
-0.000564704,0.16
-0.000564672,0.0799999
-0.000564,0.16
-0.000563968,0.0799999
-0.00056384,0.16
-0.000563808,0.0799999
-0.000563456,0.16
-0.000563424,0.0799999
-0.000563392,0.16
-0.00056336,0.0799999
-0.0005632,0.16
-0.000563168,0.0799999
-0.000563104,0.16
-0.000563072,0.0799999
-0.00056304,0.16
-0.000563008,0.0799999
-0.000562208,0.16
-0.000562176,0.0799999
-0.000561696,0.16
-0.000561664,0.0799999
-0.000561248,0.16
-0.000561216,0.0799999
-0.000560928,0.16
-0.000560896,0.0799999
-0.000560832,0.16
-0.0005608,0.0799999
-0.000560736,0.16
-0.000560704,0.0799999
-0.00056016,0.16
-0.000560128,0.0799999
-0.000559968,0.16
-0.000559936,0.0799999
-0.000559872,0.16
-0.00055984,0.0799999
-0.000559776,0.16
-0.000559744,0.0799999
-0.000559616,0.16
-0.000559584,0.0799999
-0.000559328,0.16
-0.000559296,0.0799999
-0.000558496,0.16
-0.000558464,0.0799999
-0.000555936,0.16
-0.000555904,0.0799999
-0.000555424,0.16
-0.000555392,0.0799999
-0.000554368,0.16
-0.000514624,0.0799999
-0.000514592,0.16
-0.000514016,-1.33514e-07
-0.00051392,0.16
-0.000497248,-1.33514e-07
-0.00049664,0.16
-0.000496608,0.0799999
-0.000496416,0.16
