TIME,CH3
-0.000112576,0.8
-0.000112544,0.64
-0.000112512,0.48
-0.00011248,0.4
-0.000112448,0.32
-0.000112416,0.24
-0.000112384,0.16
-0.000112256,0.16
-9.9776e-05,0.16
-9.9744e-05,1.28
-9.9648e-05,1.28
-9.9616e-05,1.52
-9.9584e-05,1.84
-9.9552e-05,2.08
-9.952e-05,2.32
-9.9488e-05,2.56
-9.9456e-05,2.64
-9.9424e-05,2.8
-9.9392e-05,2.96
-9.936e-05,2.96
-9.9328e-05,3.04
-9.9296e-05,3.04
-9.9264e-05,3.12
-9.9232e-05,3.12
-9.92e-05,3.2
-9.7568e-05,3.2
-9.7536e-05,3.28
-9.6544e-05,3.28
-9.4656e-05,3.28
-9.1936e-05,3.28
-8.848e-05,3.28
-8.8448e-05,3.36
-8.6816e-05,3.36
-8.6784e-05,3.44
-8.6752e-05,3.44
-8.672e-05,3.2
-8.6688e-05,2.72
-8.6656e-05,2.24
-8.6624e-05,1.76
-8.6592e-05,1.44
-8.656e-05,1.12
-8.6528e-05,0.88
-8.6496e-05,0.72
-8.6464e-05,0.56
-8.6432e-05,0.48
-8.64e-05,0.32
-8.6368e-05,0.24
-8.6336e-05,0.24
-8.6304e-05,0.16
-8.6176e-05,0.16
-7.4112e-05,0.16
-7.3856e-05,0.16
-7.3728e-05,0.16
-7.3696e-05,1.36
-7.3664e-05,1.04
-7.3632e-05,1.12
-7.36e-05,1.2
-7.3568e-05,1.2
-7.3536e-05,1.36
-7.3504e-05,1.68
-7.3472e-05,2.0
-7.344e-05,2.24
-7.3408e-05,2.4
-7.3376e-05,2.64
-7.3344e-05,2.72
-7.3312e-05,2.8
-7.328e-05,2.88
-7.3248e-05,2.96
-7.3216e-05,3.04
-7.3184e-05,3.12
-7.2192e-05,3.12
-7.216e-05,3.2
-7.1584e-05,3.2
-7.1552e-05,3.28
-7.088e-05,3.28
-7.072e-05,3.28
-6.496e-05,3.28
-6.4928e-05,3.36
-6.2912e-05,3.36
-6.1952e-05,3.36
-6.192e-05,3.44
-6.1376e-05,3.44
-6.0672e-05,3.44
-6.064e-05,2.96
-6.0608e-05,2.48
-6.0576e-05,2.0
-6.0544e-05,1.6
-6.0512e-05,1.28
-6.048e-05,1.04
-6.0448e-05,0.8
-6.0416e-05,0.64
-6.0384e-05,0.48
-6.0352e-05,0.4
-6.032e-05,0.32
-6.0288e-05,0.24
-5.5296e-05,0.24
-5.5264e-05,0.16
-4.784e-05,0.16
-4.7808e-05,0.0799999
-4.768e-05,0.0799999
-4.7648e-05,0.24
-4.7616e-05,1.04
-4.7584e-05,1.04
-4.7552e-05,1.12
-4.752e-05,1.2
-4.7488e-05,1.2
-4.7456e-05,1.28
-4.7424e-05,1.52
-4.7392e-05,1.92
-4.736e-05,2.16
-4.7328e-05,2.4
-4.7296e-05,2.56
-4.7264e-05,2.64
-4.7232e-05,2.72
-4.72e-05,2.8
-4.7168e-05,2.88
-4.7136e-05,3.04
-4.7104e-05,3.04
-4.7072e-05,3.12
-4.6912e-05,3.12
-4.656e-05,3.12
-4.6336e-05,3.12
-4.6304e-05,3.2
-4.5696e-05,3.2
-4.5664e-05,3.28
-4.4384e-05,3.28
-3.936e-05,3.28
-3.92e-05,3.28
-3.9168e-05,3.36
-3.7856e-05,3.36
-3.584e-05,3.36
-3.5808e-05,3.44
-3.488e-05,3.44
-3.4624e-05,3.44
-3.4592e-05,3.04
-3.456e-05,2.64
-3.4528e-05,2.24
-3.4496e-05,1.76
-3.4464e-05,1.44
-3.4432e-05,1.12
-3.44e-05,0.88
-3.4368e-05,0.72
-3.4336e-05,0.56
-3.4304e-05,0.48
-3.4272e-05,0.4
-3.424e-05,0.24
-2.9856e-05,0.24
-2.9824e-05,0.16
-2.2528e-05,0.16
-2.1632e-05,0.16
-2.16e-05,0.0799999
-2.1568e-05,0.96
-2.1536e-05,1.04
-2.1472e-05,1.04
-2.144e-05,1.12
-2.1408e-05,1.2
-2.1376e-05,1.2
-2.1344e-05,1.52
-2.1312e-05,1.84
-2.128e-05,2.08
-2.1248e-05,2.32
-2.1216e-05,2.48
-2.1184e-05,2.56
-2.1152e-05,2.72
-2.112e-05,2.8
-2.1088e-05,2.88
-2.1056e-05,2.96
-2.1024e-05,3.04
-2.0992e-05,3.12
-2.0032e-05,3.12
-2e-05,3.2
-1.9744e-05,3.2
-1.9712e-05,3.28
-1.792e-05,3.28
-1.7888e-05,3.2
-1.6416e-05,3.2
-1.6384e-05,3.28
-1.3344e-05,3.28
-1.3312e-05,3.36
-1.2768e-05,3.36
-1.2544e-05,3.36
-1.2512e-05,3.44
-1.1488e-05,3.44
-1.1456e-05,3.36
-9.856e-06,3.36
-9.824e-06,3.44
-8.768e-06,3.44
-8.576e-06,3.44
-8.544e-06,2.96
-8.512e-06,2.64
-8.48e-06,2.32
-8.448e-06,1.92
-8.416e-06,1.6
-8.384e-06,1.28
-8.352e-06,1.04
-8.32e-06,0.8
-8.288e-06,0.64
-8.256e-06,0.48
-8.224e-06,0.4
-8.192e-06,0.24
-8.16e-06,0.24
-8.128e-06,0.16
1.344e-06,0.16
1.376e-06,0.0799999
5.312e-06,0.0799999
5.824e-06,0.0799999
1.5648e-05,0.0799999
1.568e-05,0.16
2.7168e-05,0.16
2.72e-05,0.0799999
3.2736e-05,0.0799999
4.2272e-05,0.0799999
4.2304e-05,0.16
5.0176e-05,0.16
5.0208e-05,0.0799999
5.0944e-05,0.0799999
6.7072e-05,0.0799999
6.7104e-05,0.16
7.5456e-05,0.16
7.5488e-05,0.0799999
7.9168e-05,0.0799999
8.0064e-05,0.0799999
8.064e-05,0.0799999
8.6272e-05,0.0799999
8.6432e-05,0.0799999
9.5552e-05,0.0799999
0.000112928,0.0799999
0.000113088,0.0799999
0.00011312,0.16
0.000124448,0.16
0.00012448,0.0799999
0.000153152,0.0799999
0.000172896,0.0799999
0.000194272,0.0799999
0.00019728,0.0799999
0.00021312,0.0799999
0.000216992,0.0799999
0.000238048,0.0799999
0.000238304,0.0799999
0.000238336,0.16
0.00024736,0.16
0.000247392,0.0799999
0.000252992,0.0799999
0.00026128,0.0799999
0.00026448,0.0799999
0.0002824,0.0799999
0.000307552,0.0799999
0.000307744,0.0799999
0.000307936,0.0799999
0.000312864,0.0799999
0.000334272,0.0799999
0.000334432,0.0799999
0.000334624,0.0799999
0.000338592,0.0799999
0.000361408,0.0799999
0.000362112,0.0799999
0.000362912,0.0799999
0.000374336,0.0799999
0.000400512,0.0799999
0.000412448,0.0799999
0.000419328,0.0799999
0.00047216,0.0799999
0.000574496,0.0799999
0.000595936,0.0799999
0.00063888,0.0799999
0.000639136,0.0799999
0.000639296,0.0799999
0.000678976,0.0799999
0.000714816,0.0799999
0.000732288,0.0799999
0.000750752,0.0799999
0.00079184,0.0799999
0.000803072,0.0799999
0.000828576,0.0799999
0.000889376,0.0799999
0.000907968,0.0799999
0.000908288,0.0799999
0.000924928,0.0799999
0.00101728,0.0799999
0.00117942,0.0799999
0.00119267,0.0799999
0.00139066,0.0799999
0.00139146,0.0799999
0.0014127,0.0799999
0.00141302,0.0799999
0.00141331,0.0799999
0.00141354,0.0799999
0.0014191,0.0799999
0.00141958,0.0799999
0.00144966,0.0799999
0.00145046,0.0799999
0.00146269,0.0799999
0.00154461,0.0799999
0.00154477,0.0799999
0.00154512,0.0799999
0.00155606,0.0799999
0.00155962,0.0799999
0.00155974,0.0799999
0.00156048,0.0799999
0.00157965,0.0799999
0.00158115,0.0799999
0.00158131,0.0799999
0.00158979,0.0799999
0.00162288,0.0799999
0.00168394,0.0799999
0.00168413,0.0799999
0.00170451,0.0799999
0.00171606,0.0799999
0.00171811,0.0799999
0.00174099,0.0799999
0.00174118,0.0799999
0.00175469,0.0799999
0.00181302,0.0799999
0.00184906,0.0799999
0.00184928,0.0799999
0.0018783,0.0799999
0.00196035,0.0799999
0.00203104,0.0799999
0.00203139,0.0799999
0.00207789,0.0799999
0.00208506,0.0799999
0.00209936,0.0799999
0.00212307,0.0799999
0.0021527,0.0799999
0.00215296,0.0799999
0.00220477,0.0799999
0.0022616,0.0799999
0.00228909,0.0799999
0.00247107,0.0799999
0.00247123,0.0799999
0.00251187,0.0799999
0.00254454,0.0799999
0.00255571,0.0799999
0.00258214,0.0799999
0.00258234,0.0799999
0.00264723,0.0799999
0.00264726,0.0799999
0.0026473,0.0799999
